ServerName,TheDate,TheTime,WaitType,Requests,Wait Time(ms), Wait Time (ms)/sec, Signal Wait Time (ms), Signal Wait Time (ms)/sec
KUKN0016,2017-03-18,14:15:00,WRITELOG,486528785,96016,0.320,3349,0.011
KUKN0016,2017-03-18,14:15:00,ASYNC_NETWORK_IO,24202742,2257,0.008,13,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1436306,1556,0.005,0,0.000
KUKN0016,2017-03-18,14:15:00,SOS_SCHEDULER_YIELD,51514691,145,0.000,141,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2879316,125,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,787367,40,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234721,34,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,MSQL_XP,26885,16,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_GETPROCADDRESS,26885,15,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PAGEIOLATCH_SH,1838763,12,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PAGEIOLATCH_UP,209961,11,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,918518,11,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_QUERYREGISTRY,40269,11,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,784803,8,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,907798,6,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69402,5,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_REPORTEVENT,94911,4,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,69402,2,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_DECRYPTMESSAGE,818203,2,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PAGELATCH_EX,728408,2,0.000,1,0.000
KUKN0016,2017-03-18,14:15:00,PAGEIOLATCH_EX,188249,2,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,IO_COMPLETION,88364,1,0.000,0,0.000
KUKN0016,2017-03-18,14:15:00,PREEMPTIVE_OS_REVERTTOSELF,122432,1,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,WRITELOG,486453494,88049,0.293,5568,0.019
KUKN0016,2017-03-18,14:10:00,ASYNC_NETWORK_IO,24202262,442,0.001,6,0.000
KUKN0016,2017-03-18,14:10:00,SOS_SCHEDULER_YIELD,51510214,316,0.001,308,0.001
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2879018,113,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,787289,36,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234693,32,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_GETPROCADDRESS,26881,14,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,MSQL_XP,26881,13,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,907706,10,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_QUERYREGISTRY,40264,10,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PAGEIOLATCH_UP,209954,9,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,784725,8,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1436220,7,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,918424,6,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69391,3,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,IO_COMPLETION,88363,3,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_REPORTEVENT,94901,3,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_REVERTTOSELF,122418,2,0.000,0,0.000
KUKN0016,2017-03-18,14:10:00,PREEMPTIVE_OS_DECRYPTMESSAGE,818121,2,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,WRITELOG,486376262,92929,0.310,4278,0.014
KUKN0016,2017-03-18,14:05:00,BACKUPIO,3207516,14158,0.047,93,0.000
KUKN0016,2017-03-18,14:05:00,BACKUPTHREAD,81095,4010,0.013,6,0.000
KUKN0016,2017-03-18,14:05:00,MSQL_XP,26877,708,0.002,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_GETPROCADDRESS,26877,707,0.002,0,0.000
KUKN0016,2017-03-18,14:05:00,ASYNC_NETWORK_IO,24202049,634,0.002,16,0.000
KUKN0016,2017-03-18,14:05:00,SOS_SCHEDULER_YIELD,51506744,242,0.001,229,0.001
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_FILEOPS,43594,162,0.001,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2878750,132,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_GETFILEATTRIBUTES,53340,90,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234663,50,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,787223,39,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PAGEIOLATCH_EX,188248,33,0.000,1,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_CREATEFILE,26667,28,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,918343,14,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PAGEIOLATCH_UP,209946,13,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_GETVOLUMEPATHNAME,6726,12,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1436144,12,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PAGEIOLATCH_SH,1838762,11,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,907625,11,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_QUERYREGISTRY,40259,9,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_REPORTEVENT,94891,8,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,784659,7,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_GETVOLUMENAMEFORVOLUMEMOUNTPOINT,5256,5,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69385,4,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_GETDISKFREESPACE,11990,2,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_DECRYPTMESSAGE,818050,2,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23774,1,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,69385,1,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,IO_COMPLETION,88362,1,0.000,0,0.000
KUKN0016,2017-03-18,14:05:00,PREEMPTIVE_OS_REVERTTOSELF,122403,1,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,WRITELOG,486302482,90828,0.303,3767,0.013
KUKN0016,2017-03-18,14:00:00,ASYNC_NETWORK_IO,24201638,2016,0.007,14,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2878390,270,0.001,0,0.000
KUKN0016,2017-03-18,14:00:00,SOS_SCHEDULER_YIELD,51502175,210,0.001,204,0.001
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,787151,38,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234615,33,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,MSQL_XP,26858,20,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PAGEIOLATCH_EX,188244,19,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_GETPROCADDRESS,26858,19,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,907519,15,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PAGEIOLATCH_UP,209928,14,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,918242,11,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_QUERYREGISTRY,40254,9,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,784587,8,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_REPORTEVENT,94876,5,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1436057,4,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69375,3,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,69375,1,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_DECRYPTMESSAGE,817964,1,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,LCK_M_U,274,1,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,LCK_M_X,1232,1,0.000,0,0.000
KUKN0016,2017-03-18,14:00:00,PREEMPTIVE_OS_REVERTTOSELF,122369,1,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,WRITELOG,486226057,88199,0.294,3873,0.013
KUKN0016,2017-03-18,13:55:00,ASYNC_NETWORK_IO,24201439,1994,0.007,11,0.000
KUKN0016,2017-03-18,13:55:00,SOS_SCHEDULER_YIELD,51497654,376,0.001,374,0.001
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2878014,132,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PAGEIOLATCH_EX,188241,50,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,787049,45,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234585,33,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_GETPROCADDRESS,26854,22,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,MSQL_XP,26854,22,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,907402,14,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PAGEIOLATCH_SH,1838761,11,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PAGEIOLATCH_UP,209918,10,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_REPORTEVENT,94865,8,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_QUERYREGISTRY,40249,8,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,918126,7,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69370,5,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_DECRYPTMESSAGE,817857,4,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,784485,4,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PAGELATCH_EX,728221,4,0.000,4,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1435946,3,0.000,0,0.000
KUKN0016,2017-03-18,13:55:00,PREEMPTIVE_OLEDBOPS,30352,1,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,WRITELOG,486149584,96122,0.320,4253,0.014
KUKN0016,2017-03-18,13:50:00,ASYNC_NETWORK_IO,24201251,2873,0.010,46,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1435859,2092,0.007,0,0.000
KUKN0016,2017-03-18,13:50:00,SOS_SCHEDULER_YIELD,51493369,221,0.001,218,0.001
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2877701,109,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,MSQL_XP,26850,64,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_GETPROCADDRESS,26850,63,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234555,33,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,786968,33,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PAGEIOLATCH_EX,188234,21,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,907306,13,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,918035,12,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,OLEDB,989386265,11,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_QUERYREGISTRY,40244,11,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PAGEIOLATCH_SH,1838760,8,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_REPORTEVENT,94855,7,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,784404,6,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PAGEIOLATCH_UP,209912,5,0.000,1,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69361,4,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PREEMPTIVE_OS_DECRYPTMESSAGE,817771,2,0.000,0,0.000
KUKN0016,2017-03-18,13:50:00,PAGELATCH_EX,728097,1,0.000,1,0.000
KUKN0016,2017-03-18,13:50:00,PAGELATCH_UP,76278,1,0.000,1,0.000
KUKN0016,2017-03-18,13:45:00,WRITELOG,486074067,91971,0.308,3958,0.013
KUKN0016,2017-03-18,13:45:00,ASYNC_NETWORK_IO,24200476,32430,0.108,1828,0.006
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1435296,31847,0.107,0,0.000
KUKN0016,2017-03-18,13:45:00,SOS_SCHEDULER_YIELD,51488736,496,0.002,489,0.002
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2877403,117,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,IO_COMPLETION,88360,109,0.000,2,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234527,40,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_GETPROCADDRESS,26831,39,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,MSQL_XP,26831,39,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,786890,32,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,907214,24,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PAGEIOLATCH_EX,188230,17,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_QUERYREGISTRY,40239,11,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,784326,10,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,917943,9,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69351,9,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PAGEIOLATCH_SH,1838759,9,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_REPORTEVENT,94845,7,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PAGEIOLATCH_UP,209904,5,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PAGELATCH_EX,728061,4,0.000,4,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OS_DECRYPTMESSAGE,817689,4,0.000,0,0.000
KUKN0016,2017-03-18,13:45:00,PREEMPTIVE_OLEDBOPS,30345,1,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,WRITELOG,486007968,100185,0.333,3645,0.012
KUKN0016,2017-03-18,13:40:01,ASYNC_NETWORK_IO,24169912,1967,0.007,41,0.000
KUKN0016,2017-03-18,13:40:01,SOS_SCHEDULER_YIELD,51482310,938,0.003,923,0.003
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1404920,208,0.001,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_AUTHENTICATIONOPS,2877105,138,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,IO_COMPLETION,87190,116,0.000,1,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,786816,49,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PAGEIOLATCH_EX,188228,28,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234495,25,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,MSQL_XP,26822,14,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_AUTHORIZATIONOPS,907124,14,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_GETPROCADDRESS,26822,13,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_CRYPTIMPORTKEY,784252,12,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_DELETESECURITYCONTEXT,917849,10,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_QUERYREGISTRY,40234,9,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_REPORTEVENT,94835,8,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69342,7,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PAGEIOLATCH_UP,209898,7,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OLEDBOPS,30343,4,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PAGELATCH_EX,728029,3,0.000,3,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_DECRYPTMESSAGE,817609,2,0.000,0,0.000
KUKN0016,2017-03-18,13:40:01,PREEMPTIVE_OS_REVERTTOSELF,122309,2,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,WRITELOG,485940594,89992,0.300,3566,0.012
KUKN0016,2017-03-18,13:35:00,ASYNC_NETWORK_IO,24169538,61900,0.206,3548,0.012
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1404818,61123,0.204,0,0.000
KUKN0016,2017-03-18,13:35:00,SOS_SCHEDULER_YIELD,51471190,1287,0.004,1270,0.004
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2876789,129,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_GETPROCADDRESS,26818,55,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,MSQL_XP,26818,54,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,786732,50,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PAGEIOLATCH_SH,1838758,31,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234467,30,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,917754,19,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,784168,10,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69330,10,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PAGEIOLATCH_UP,209890,10,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_REPORTEVENT,94825,10,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,907026,8,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_QUERYREGISTRY,40229,7,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,WRITE_COMPLETION,10614,7,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_FILEOPS,43533,6,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_DECRYPTMESSAGE,817521,3,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_DISCONNECTNAMEDPIPE,23723,2,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_REVERTTOSELF,122295,2,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_SETFILEVALIDDATA,104,1,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_GETDISKFREESPACE,11980,1,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICYFREE,69330,1,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PAGELATCH_UP,76276,1,0.000,0,0.000
KUKN0016,2017-03-18,13:35:00,PAGEIOLATCH_EX,188225,1,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,WRITELOG,485862098,88034,0.293,3135,0.010
KUKN0016,2017-03-18,13:30:00,ASYNC_NETWORK_IO,24108576,51595,0.172,3365,0.011
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1344162,50858,0.170,0,0.000
KUKN0016,2017-03-18,13:30:00,SOS_SCHEDULER_YIELD,51462147,180,0.001,175,0.001
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2876461,98,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PAGEIOLATCH_SH,1838752,86,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,MSQL_XP,26804,57,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_GETPROCADDRESS,26804,57,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,786644,38,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234439,32,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_CRYPTIMPORTKEY,784080,8,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_DELETESECURITYCONTEXT,917648,8,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,906924,8,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PAGEIOLATCH_UP,209879,7,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_QUERYREGISTRY,40224,7,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_REPORTEVENT,94815,5,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PAGELATCH_EX,727944,3,0.000,2,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OS_NETVALIDATEPASSWORDPOLICY,69308,3,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,PREEMPTIVE_OLEDBOPS,30336,1,0.000,0,0.000
KUKN0016,2017-03-18,13:30:00,IO_COMPLETION,86309,1,0.000,0,0.000
KUKN0016,2017-03-18,13:25:00,WRITELOG,485787027,84548,0.283,3279,0.011
KUKN0016,2017-03-18,13:25:00,ASYNC_NETWORK_IO,24057407,83162,0.278,7059,0.024
KUKN0016,2017-03-18,13:25:00,PREEMPTIVE_OS_WAITFORSINGLEOBJECT,1293102,82037,0.274,0,0.000
KUKN0016,2017-03-18,13:25:00,PAGEIOLATCH_SH,1838725,775,0.003,1,0.000
KUKN0016,2017-03-18,13:25:00,SOS_SCHEDULER_YIELD,51458153,404,0.001,396,0.001
KUKN0016,2017-03-18,13:25:00,PREEMPTIVE_OS_AUTHENTICATIONOPS,2876159,133,0.000,0,0.000
KUKN0016,2017-03-18,13:25:00,PAGELATCH_EX,727863,44,0.000,44,0.000
KUKN0016,2017-03-18,13:25:00,MSQL_XP,26790,38,0.000,0,0.000
KUKN0016,2017-03-18,13:25:00,PREEMPTIVE_OS_GETPROCADDRESS,26790,38,0.000,0,0.000
KUKN0016,2017-03-18,13:25:00,PREEMPTIVE_OS_LOOKUPACCOUNTSID,234409,36,0.000,0,0.000
KUKN0016,2017-03-18,13:25:00,PREEMPTIVE_OS_CRYPTACQUIRECONTEXT,786567,36,0.000,0,0.000
KUKN0016,2017-03-18,13:25:00,PREEMPTIVE_OS_AUTHORIZATIONOPS,906832,18,0.000,0,0.000
